"date","trap.visit.id","station","catch.raw.id","release.id","species","count","at.capture.run","final.run","final.run.method","life.stage","fork.length","weight","mort","fish.origin","mark.type","catch.raw.comments","specimen.type.id","physical.specimen.code","specimen.comments","calendar.year","water.year"
2019-02-09,8863,"ST004L1",86570,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86569,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86567,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86566,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86565,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",30,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86575,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86540,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Not recorded",NA,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86586,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86564,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",39,NA,"Yes","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86568,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86576,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86577,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86578,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86579,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86581,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86583,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",38,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86585,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86587,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86588,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86589,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",31,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86590,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86580,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86539,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"Yes","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86584,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86524,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86534,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",31,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86533,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86532,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86531,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86530,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",38,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86529,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86528,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86527,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86514,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",38,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86525,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",45,0.9,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86513,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86523,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86522,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86521,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",30,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86520,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86519,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86518,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86517,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",30,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86516,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86515,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86526,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86537,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86512,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86511,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8863,"ST004L1",86582,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86538,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",32,NA,"Yes","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86536,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-09,8860,"ST004L1B",86535,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",31,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86601,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86609,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",32,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86608,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86607,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86606,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86605,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86604,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86602,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86600,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86599,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86598,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",32,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86597,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86596,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86595,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86594,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",39,NA,"Yes","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8864,"ST004L1",86603,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86541,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"Yes","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86542,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86543,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86544,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86545,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86546,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",32,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86547,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86548,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-10,8861,"ST004L1B",86549,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86563,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86618,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86617,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86620,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86621,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86622,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86624,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86625,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",38,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86626,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86627,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86628,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86629,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86619,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",38,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86559,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86561,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86623,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",38,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86616,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86562,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",39,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86560,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86558,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86557,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86556,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",38,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86555,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86554,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8862,"ST004L1B",86553,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-11,8865,"ST004L1",86615,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86654,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86667,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86660,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86656,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86657,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86658,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86659,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86655,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86661,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86662,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86663,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",39,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86664,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86666,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86668,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86669,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86645,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86653,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86670,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86665,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8866,"ST004L1B",86634,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86652,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",38,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86647,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",31,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8866,"ST004L1B",86633,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8866,"ST004L1B",86635,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",37,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8866,"ST004L1B",86636,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",33,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8866,"ST004L1B",86637,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8866,"ST004L1B",86638,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86640,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86649,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",32,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86642,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",31,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86643,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86644,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86646,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86648,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86650,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86651,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",36,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-12,8867,"ST004L1",86641,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-13,8870,"ST004L1",86769,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",34,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
2019-02-13,8870,"ST004L1",86768,0,"Chinook salmon",1,"Fall","Fall","Length-at-date criteria","Button-up fry",35,NA,"No","Natural","No marks or tags",NA,NA,NA,NA,2019,2019
