releaseID,releaseFishID,forkLength,ReleaseFish.comments
286,5502,37,
286,5504,36,
286,5505,37,
286,5506,39,
286,5507,39,
286,5508,37,
286,5509,38,
286,5510,36,
286,5512,37,
286,5511,38,
286,5475,37,
286,5539,36,
286,5464,39,
286,5513,35,
286,5466,37,
286,5467,39,
286,5468,37,
286,5469,39,
286,5470,38,
286,5471,39,
286,5472,38,
286,5465,37,
286,5474,36,
286,5487,36,
286,5476,36,
286,5477,36,
286,5478,36,
286,5479,38,
286,5480,37,
286,5481,38,
286,5482,38,
286,5483,36,
286,5484,38,
286,5485,35,
286,5486,39,
286,5473,37,
286,5553,34,
286,5537,38,
286,5542,34,
286,5543,37,
286,5544,38,
286,5545,34,
286,5546,38,
286,5547,34,
286,5548,37,
286,5549,37,
286,5550,39,
286,5540,36,
286,5552,34,
286,5538,36,
286,5554,37,
286,5555,37,
286,5556,37,
286,5557,38,
286,5558,37,
286,5559,37,
286,5560,36,
286,5561,34,
286,5463,39,
286,5562,37,
286,5551,35,
286,5527,39,
286,5515,36,
286,5516,36,
286,5517,36,
286,5518,38,
286,5519,35,
286,5520,35,
286,5521,37,
286,5522,35,
286,5523,35,
286,5524,36,
286,5541,37,
286,5526,38,
286,5514,39,
286,5528,37,
286,5529,39,
286,5530,33,
286,5531,38,
286,5532,38,
286,5533,36,
286,5534,37,
286,5535,36,
286,5536,35,
286,5563,35,
286,5525,37,
286,5401,37,
286,5412,37,
286,5390,34,
286,5391,36,
286,5392,36,
286,5393,35,
286,5394,38,
286,5395,37,
286,5396,36,
286,5397,38,
286,5398,39,
286,5388,34,
286,5400,37,
286,5386,39,
286,5402,36,
286,5403,37,
286,5404,36,
286,5405,38,
286,5406,38,
286,5407,37,
286,5408,38,
286,5409,37,
286,5410,38,
286,5411,37,
286,5399,37,
286,5375,37,
286,5462,37,
286,5364,38,
286,5365,38,
286,5366,39,
286,5367,39,
286,5368,36,
286,5369,38,
286,5370,37,
286,5371,37,
286,5372,38,
286,5363,35,
286,5374,37,
286,5389,37,
286,5376,38,
286,5377,39,
286,5378,37,
286,5379,39,
286,5380,38,
286,5381,37,
286,5382,36,
286,5383,39,
286,5384,36,
286,5385,38,
286,5373,36,
286,5451,36,
286,5439,34,
286,5440,35,
286,5441,37,
286,5442,36,
286,5443,36,
286,5444,37,
286,5445,38,
286,5446,36,
286,5447,38,
286,5448,37,
286,5438,36,
286,5450,37,
286,5460,38,
286,5452,37,
286,5453,38,
286,5454,38,
286,5455,38,
286,5456,37,
286,5457,39,
286,5458,36,
286,5459,39,
286,5413,35,
286,5461,36,
286,5387,36,
286,5449,36,
286,5415,37,
286,5414,36,
286,5416,37,
286,5417,36,
286,5418,39,
286,5419,37,
286,5420,37,
286,5421,35,
286,5422,38,
286,5423,37,
286,5424,39,
286,5425,38,
286,5433,36,
286,5436,37,
286,5426,35,
286,5434,37,
286,5437,38,
286,5432,37,
286,5431,35,
286,5430,38,
286,5429,37,
286,5428,35,
286,5427,37,
286,5435,34,
287,5701,36,
287,5700,37,
287,5699,36,
287,5698,37,
287,5697,37,
287,5696,36,
287,5695,37,
287,5694,37,
287,5702,36,
287,5692,39,
287,5709,37,
287,5693,36,
287,5703,38,
287,5704,37,
287,5705,39,
287,5706,37,
287,5713,34,
287,5708,36,
287,5710,37,
287,5711,36,
287,5712,35,
287,5691,39,
287,5677,38,
287,5707,33,
287,5666,37,
287,5667,35,
287,5668,36,
287,5669,37,
287,5670,35,
287,5671,36,
287,5672,39,
287,5673,37,
287,5674,37,
287,5675,36,
287,5676,38,
287,5679,35,
287,5678,38,
287,5690,39,
287,5680,38,
287,5681,39,
287,5682,39,
287,5683,37,
287,5684,38,
287,5685,37,
287,5686,37,
287,5687,37,
287,5688,37,
287,5689,38,
287,5714,37,
287,5754,37,
287,5742,35,
287,5743,36,
287,5744,36,
287,5745,36,
287,5746,37,
287,5747,37,
287,5748,38,
287,5749,38,
287,5750,36,
287,5751,36,
287,5762,36,
287,5753,36,
287,5739,37,
287,5755,37,
287,5756,38,
287,5757,34,
287,5758,37,
287,5759,36,
287,5760,37,
287,5761,37,
287,5665,38,
287,5763,38,
287,5662,37,
287,5752,35,
287,5728,36,
287,5716,37,
287,5717,37,
287,5718,39,
287,5719,36,
287,5720,37,
287,5721,37,
287,5722,37,
287,5723,36,
287,5724,36,
287,5725,35,
287,5741,38,
287,5727,36,
287,5740,38,
287,5729,37,
287,5730,39,
287,5731,37,
287,5732,37,
287,5733,37,
287,5734,38,
287,5735,39,
287,5736,36,
287,5737,37,
287,5738,37,
287,5715,38,
287,5726,37,
287,5602,35,
287,5613,39,
287,5591,36,
287,5592,37,
287,5593,37,
287,5594,37,
287,5595,37,
287,5596,37,
287,5597,33,
287,5598,38,
287,5599,38,
287,5589,39,
287,5601,36,
287,5587,35,
287,5603,38,
287,5604,33,
287,5605,37,
287,5606,38,
287,5607,36,
287,5608,39,
287,5609,35,
287,5610,36,
287,5611,38,
287,5612,36,
287,5600,35,
287,5576,36,
287,5664,35,
287,5564,37,
287,5566,37,
287,5567,38,
287,5568,36,
287,5569,36,
287,5570,37,
287,5571,35,
287,5572,36,
287,5573,37,
287,5565,37,
287,5575,39,
287,5590,39,
287,5577,38,
287,5578,37,
287,5579,38,
287,5580,35,
287,5581,38,
287,5582,38,
287,5583,34,
287,5584,35,
287,5585,38,
287,5586,37,
287,5574,38,
287,5652,37,
287,5640,39,
287,5641,36,
287,5642,36,
287,5643,36,
287,5644,36,
287,5645,34,
287,5646,36,
287,5647,37,
287,5648,35,
287,5649,37,
287,5639,37,
287,5651,33,
287,5661,37,
287,5653,37,
287,5654,36,
287,5655,37,
287,5656,34,
287,5657,35,
287,5658,39,
287,5659,37,
287,5660,37,
287,5614,36,
287,5663,39,
287,5588,35,
287,5650,38,
287,5616,38,
287,5615,37,
287,5617,37,
287,5618,36,
287,5619,39,
287,5620,38,
287,5621,39,
287,5622,36,
287,5623,37,
287,5624,37,
287,5625,38,
287,5626,39,
287,5634,39,
287,5637,39,
287,5627,37,
287,5635,39,
287,5638,38,
287,5633,39,
287,5632,36,
287,5631,38,
287,5630,36,
287,5629,39,
287,5628,37,
287,5636,39,
288,5900,35,
288,5899,35,
288,5898,38,
288,5897,38,
288,5896,38,
288,5895,36,
288,5894,36,
288,5893,38,
288,5901,38,
288,5891,36,
288,5908,38,
288,5892,36,
288,5902,37,
288,5903,39,
288,5904,38,
288,5905,41,
288,5912,36,
288,5907,38,
288,5909,37,
288,5910,36,
288,5911,38,
288,5890,37,
288,5876,38,
288,5906,38,
288,5865,35,
288,5866,35,
288,5867,35,
288,5868,36,
288,5869,34,
288,5870,38,
288,5871,38,
288,5872,34,
288,5873,35,
288,5874,36,
288,5875,38,
288,5878,36,
288,5877,39,
288,5889,37,
288,5879,32,
288,5880,35,
288,5881,37,
288,5882,37,
288,5883,35,
288,5884,37,
288,5885,38,
288,5886,37,
288,5887,38,
288,5888,37,
288,5913,38,
288,5952,38,
288,5962,38,
288,5941,38,
288,5942,34,
288,5943,37,
288,5944,37,
288,5945,35,
288,5946,38,
288,5947,38,
288,5948,39,
288,5949,36,
288,5939,37,
288,5951,39,
288,5938,37,
288,5953,37,
288,5954,38,
288,5955,39,
288,5956,36,
288,5957,36,
288,5958,38,
288,5959,38,
288,5960,36,
288,5961,35,
288,5933,37,
288,5950,38,
288,5927,38,
288,5915,37,
288,5916,38,
288,5917,37,
288,5918,36,
288,5919,36,
288,5920,36,
288,5921,38,
288,5922,39,
288,5923,38,
288,5924,38,
288,5940,35,
288,5926,37,
288,5914,39,
288,5928,38,
288,5929,39,
288,5930,36,
288,5931,39,
288,5932,37,
288,5963,38,
288,5934,38,
288,5864,37,
288,5936,38,
288,5937,37,
288,5925,38,
288,5801,35,
288,5812,37,
288,5790,37,
288,5791,36,
288,5792,38,
288,5793,35,
288,5794,35,
288,5795,38,
288,5796,38,
288,5797,37,
288,5798,36,
288,5788,37,
288,5800,34,
288,5787,36,
288,5802,35,
288,5803,35,
288,5804,36,
288,5805,37,
288,5806,39,
288,5807,35,
288,5808,35,
288,5809,37,
288,5810,37,
288,5811,38,
288,5799,38,
288,5776,36,
288,5863,38,
288,5765,36,
288,5766,35,
288,5767,37,
288,5768,37,
288,5769,35,
288,5770,37,
288,5771,36,
288,5772,37,
288,5773,33,
288,5789,37,
288,5775,35,
288,5764,37,
288,5777,34,
288,5778,35,
288,5779,37,
288,5780,35,
288,5781,35,
288,5782,34,
288,5783,35,
288,5784,37,
288,5785,37,
288,5786,39,
288,5774,36,
288,5852,37,
288,5840,37,
288,5841,36,
288,5842,39,
288,5843,39,
288,5844,37,
288,5845,35,
288,5846,37,
288,5847,36,
288,5848,38,
288,5862,35,
288,5839,37,
288,5813,37,
288,5849,39,
288,5853,37,
288,5854,37,
288,5855,37,
288,5856,35,
288,5857,39,
288,5858,36,
288,5859,38,
288,5860,38,
288,5861,36,
288,5935,38,
288,5850,35,
288,5821,38,
288,5814,35,
288,5851,38,
288,5838,37,
288,5815,36,
288,5816,38,
288,5817,36,
288,5818,37,
288,5820,36,
288,5822,38,
288,5823,37,
288,5824,36,
288,5825,35,
288,5835,36,
288,5837,36,
288,5819,38,
288,5836,38,
288,5826,37,
288,5834,36,
288,5833,37,
288,5832,35,
288,5830,36,
288,5829,37,
288,5828,36,
288,5827,35,
288,5831,36,
289,6092,38,
289,6099,37,
289,6098,34,
289,6097,35,
289,6096,36,
289,6095,36,
289,6091,35,
289,6093,39,
289,6114,35,
289,6100,36,
289,6094,37,
289,6101,37,
289,6102,38,
289,6103,36,
289,6104,37,
289,6105,36,
289,6106,39,
289,6107,39,
289,6108,37,
289,6109,37,
289,6110,38,
289,6111,39,
289,6113,35,
289,6112,35,
289,6078,38,
289,6142,37,
289,6067,37,
289,6115,35,
289,6069,37,
289,6070,36,
289,6071,35,
289,6072,34,
289,6073,37,
289,6074,39,
289,6075,36,
289,6068,36,
289,6077,35,
289,6090,34,
289,6079,38,
289,6080,38,
289,6081,37,
289,6082,35,
289,6083,37,
289,6084,36,
289,6085,35,
289,6086,36,
289,6087,36,
289,6088,35,
289,6089,37,
289,6076,37,
289,6156,36,
289,6140,39,
289,6145,36,
289,6146,37,
289,6147,38,
289,6148,39,
289,6149,38,
289,6150,36,
289,6151,36,
289,6152,35,
289,6153,41,
289,6143,36,
289,6155,35,
289,6141,36,
289,6157,36,
289,6158,35,
289,6159,39,
289,6160,37,
289,6161,39,
289,6162,38,
289,6163,38,
289,6164,37,
289,6066,35,
289,6063,36,
289,6154,36,
289,6129,35,
289,6117,37,
289,6118,35,
289,6119,36,
289,6120,38,
289,6121,36,
289,6122,35,
289,6123,36,
289,6124,36,
289,6125,37,
289,6126,38,
289,6144,36,
289,6128,37,
289,6116,36,
289,6130,37,
289,6131,42,
289,6132,39,
289,6133,36,
289,6134,37,
289,6135,36,
289,6136,38,
289,6137,38,
289,6138,39,
289,6139,37,
289,6127,38,
289,6003,36,
289,5991,37,
289,5992,35,
289,5993,34,
289,5994,36,
289,5995,37,
289,5996,34,
289,5997,39,
289,5998,34,
289,5999,37,
289,6000,36,
289,6014,39,
289,6002,38,
289,5988,39,
289,6004,35,
289,6005,39,
289,6006,39,
289,6007,38,
289,6008,38,
289,6009,35,
289,6010,37,
289,6011,40,
289,6012,36,
289,6013,35,
289,6001,37,
289,5977,34,
289,6065,34,
289,5965,37,
289,5967,37,
289,5968,36,
289,5969,37,
289,5970,38,
289,5971,37,
289,5972,38,
289,5973,35,
289,5974,38,
289,5990,35,
289,5976,37,
289,5989,37,
289,5978,37,
289,5979,38,
289,5980,35,
289,5981,37,
289,5982,38,
289,5983,37,
289,5984,37,
289,5985,37,
289,5986,37,
289,5987,33,
289,5966,35,
289,5975,38,
289,6015,36,
289,6041,36,
289,6042,38,
289,6043,36,
289,6044,38,
289,6045,37,
289,6046,37,
289,6047,36,
289,6048,39,
289,6049,39,
289,6040,35,
289,6051,37,
289,6050,37,
289,6053,39,
289,6054,35,
289,6055,37,
289,6056,37,
289,6057,36,
289,6058,37,
289,6059,37,
289,6060,40,
289,6061,38,
289,6062,37,
289,6064,39,
289,6022,35,
289,6052,36,
289,6039,34,
289,6017,36,
289,6018,37,
289,6019,38,
289,6021,35,
289,6016,37,
289,6023,39,
289,6024,37,
289,6025,38,
289,6026,36,
289,6037,38,
289,6020,37,
289,6038,37,
289,6027,37,
289,6036,36,
289,6035,36,
289,6034,37,
289,6033,38,
289,6032,39,
289,6031,40,
289,6030,39,
289,6029,38,
289,6028,37,
290,6292,38,
290,6300,36,
290,6299,36,
290,6298,37,
290,6297,37,
290,6296,36,
290,6295,39,
290,6291,37,
290,6293,39,
290,6301,37,
290,6294,37,
290,6302,39,
290,6303,39,
290,6304,39,
290,6305,39,
290,6306,38,
290,6307,37,
290,6308,38,
290,6309,39,
290,6310,37,
290,6311,37,
290,6312,39,
290,6314,37,
290,6313,37,
290,6278,36,
290,6341,37,
290,6267,37,
290,6315,36,
290,6269,37,
290,6270,38,
290,6271,39,
290,6272,38,
290,6273,34,
290,6274,37,
290,6275,37,
290,6268,38,
290,6277,35,
290,6290,35,
290,6279,37,
290,6280,38,
290,6281,35,
290,6282,37,
290,6283,54,
290,6284,53,
290,6285,50,
290,6286,33,
290,6287,36,
290,6288,37,
290,6289,36,
290,6276,35,
290,6355,42,
290,6339,36,
290,6344,37,
290,6345,37,
290,6346,37,
290,6347,34,
290,6348,38,
290,6349,37,
290,6350,33,
290,6351,36,
290,6352,38,
290,6342,36,
290,6354,37,
290,6340,38,
290,6356,37,
290,6357,37,
290,6358,37,
290,6359,36,
290,6360,37,
290,6361,38,
290,6362,37,
290,6363,39,
290,6188,35,
290,6266,53,
290,6353,36,
290,6329,35,
290,6317,37,
290,6318,43,
290,6319,39,
290,6320,38,
290,6321,37,
290,6322,38,
290,6323,38,
290,6324,36,
290,6325,35,
290,6326,36,
290,6343,39,
290,6328,39,
290,6316,39,
290,6330,39,
290,6331,38,
290,6332,37,
290,6333,36,
290,6334,36,
290,6335,38,
290,6336,37,
290,6337,43,
290,6338,35,
290,6364,50,
290,6327,36,
290,6204,37,
290,6215,34,
290,6193,35,
290,6194,38,
290,6195,38,
290,6196,37,
290,6197,47,
290,6198,37,
290,6199,39,
290,6200,39,
290,6201,36,
290,6165,39,
290,6203,36,
290,6187,39,
290,6205,38,
290,6206,38,
290,6207,39,
290,6208,46,
290,6209,39,
290,6210,37,
290,6211,39,
290,6212,36,
290,6213,39,
290,6214,38,
290,6202,34,
290,6176,36,
290,6190,39,
290,6265,47,
290,6166,37,
290,6167,36,
290,6168,37,
290,6169,39,
290,6170,37,
290,6171,37,
290,6172,37,
290,6173,38,
290,6192,36,
290,6175,34,
290,6191,39,
290,6177,39,
290,6178,38,
290,6179,36,
290,6180,35,
290,6181,35,
290,6182,37,
290,6183,36,
290,6184,37,
290,6185,38,
290,6186,36,
290,6174,34,
290,6254,39,
290,6242,36,
290,6243,40,
290,6244,42,
290,6245,36,
290,6246,37,
290,6247,37,
290,6248,37,
290,6262,37,
290,6250,34,
290,6263,32,
290,6241,37,
290,6253,37,
290,6249,35,
290,6255,36,
290,6256,37,
290,6257,36,
290,6258,36,
290,6259,39,
290,6260,35,
290,6261,36,
290,6216,62,
290,6189,37,
290,6264,51,
290,6252,38,
290,6220,36,
290,6217,38,
290,6218,37,
290,6251,39,
290,6219,38,
290,6240,36,
290,6221,35,
290,6222,36,
290,6223,38,
290,6224,39,
290,6225,39,
290,6226,38,
290,6227,36,
290,6228,37,
290,6236,37,
290,6229,37,
290,6237,34,
290,6239,39,
290,6235,35,
290,6234,38,
290,6233,36,
290,6232,37,
290,6231,38,
290,6230,37,
290,6238,38,
291,6432,63,
291,6433,64,
291,6434,63,
291,6435,58,
291,6436,59,
291,6437,53,
291,6438,55,
291,6439,65,
291,6431,60,
291,6440,57,
291,6424,55,
291,6418,62,
291,6430,58,
291,6429,62,
291,6428,63,
291,6427,57,
291,6420,61,
291,6425,47,
291,6423,55,
291,6422,54,
291,6421,60,
291,6419,63,
291,6417,56,
291,6426,48,
291,6453,53,
291,6388,55,
291,6416,48,
291,6464,60,
291,6463,58,
291,6461,52,
291,6460,63,
291,6459,52,
291,6458,57,
291,6457,62,
291,6456,50,
291,6462,59,
291,6454,64,
291,6441,59,
291,6452,60,
291,6451,59,
291,6450,55,
291,6449,60,
291,6448,43,
291,6447,58,
291,6446,63,
291,6445,55,
291,6444,54,
291,6443,53,
291,6442,63,
291,6455,70,
291,6374,64,
291,6387,60,
291,6386,68,
291,6385,62,
291,6384,43,
291,6383,49,
291,6382,54,
291,6381,53,
291,6380,63,
291,6379,64,
291,6378,55,
291,6389,59,
291,6376,59,
291,6377,54,
291,6373,62,
291,6372,55,
291,6371,64,
291,6370,53,
291,6369,58,
291,6368,55,
291,6367,64,
291,6366,59,
291,6415,60,
291,6390,51,
291,6365,58,
291,6413,52,
291,6375,62,
291,6414,57,
291,6391,52,
291,6412,57,
291,6411,60,
291,6410,62,
291,6409,64,
291,6408,49,
291,6407,62,
291,6406,63,
291,6405,64,
291,6404,59,
291,6393,59,
291,6392,60,
291,6394,62,
291,6395,57,
291,6396,66,
291,6397,55,
291,6399,65,
291,6400,64,
291,6401,61,
291,6402,65,
291,6403,64,
291,6398,61,
292,6537,74,
292,6529,61,
292,6530,56,
292,6531,68,
292,6532,70,
292,6533,75,
292,6534,75,
292,6538,68,
292,6536,77,
292,6528,69,
292,6521,68,
292,6535,67,
292,6527,64,
292,6526,59,
292,6525,63,
292,6524,69,
292,6516,80,
292,6522,70,
292,6539,73,
292,6520,60,
292,6519,74,
292,6518,76,
292,6517,73,
292,6523,74,
292,6551,54,
292,6558,67,
292,6562,68,
292,6561,67,
292,6515,79,
292,6559,67,
292,6564,64,
292,6557,71,
292,6556,70,
292,6555,72,
292,6554,67,
292,6563,74,
292,6552,71,
292,6540,73,
292,6550,67,
292,6549,74,
292,6548,71,
292,6547,73,
292,6546,71,
292,6545,70,
292,6544,73,
292,6543,70,
292,6542,64,
292,6541,66,
292,6553,74,
292,6475,66,
292,6487,68,
292,6486,70,
292,6485,68,
292,6484,65,
292,6483,74,
292,6482,79,
292,6481,79,
292,6480,71,
292,6479,76,
292,6478,73,
292,6488,67,
292,6476,70,
292,6465,78,
292,6474,75,
292,6473,73,
292,6472,68,
292,6471,76,
292,6470,69,
292,6469,75,
292,6468,76,
292,6467,77,
292,6466,78,
292,6514,77,
292,6477,74,
292,6506,70,
292,6560,67,
292,6512,59,
292,6511,68,
292,6510,54,
292,6509,60,
292,6489,69,
292,6507,77,
292,6513,72,
292,6505,82,
292,6504,62,
292,6503,65,
292,6502,71,
292,6493,70,
292,6490,68,
292,6508,70,
292,6501,66,
292,6492,63,
292,6494,75,
292,6495,75,
292,6496,80,
292,6497,61,
292,6498,74,
292,6499,77,
292,6500,67,
292,6491,66,
293,6639,85,
293,6632,90,
293,6629,70,
293,6630,71,
293,6631,69,
293,6633,82,
293,6634,81,
293,6635,78,
293,6636,80,
293,6638,81,
293,6637,76,
293,6628,72,
293,6627,74,
293,6626,79,
293,6625,81,
293,6624,71,
293,6623,79,
293,6622,82,
293,6621,81,
293,6620,90,
293,6619,94,
293,6640,95,
293,6617,90,
293,6654,74,
293,6618,90,
293,6653,71,
293,6613,72,
293,6616,93,
293,6664,83,
293,6663,89,
293,6662,82,
293,6661,80,
293,6660,82,
293,6659,80,
293,6658,55,
293,6657,67,
293,6652,83,
293,6655,72,
293,6641,92,
293,6651,82,
293,6650,68,
293,6649,91,
293,6648,81,
293,6647,90,
293,6646,77,
293,6645,76,
293,6644,84,
293,6643,90,
293,6642,75,
293,6656,70,
293,6576,73,
293,6588,89,
293,6587,74,
293,6586,80,
293,6585,82,
293,6584,86,
293,6583,77,
293,6582,84,
293,6581,80,
293,6580,79,
293,6579,75,
293,6589,89,
293,6577,83,
293,6566,84,
293,6575,71,
293,6574,81,
293,6573,75,
293,6572,82,
293,6571,96,
293,6570,66,
293,6569,74,
293,6568,91,
293,6567,75,
293,6565,80,
293,6615,85,
293,6578,47,
293,6606,73,
293,6612,70,
293,6611,83,
293,6610,82,
293,6609,81,
293,6590,86,
293,6607,90,
293,6614,89,
293,6605,79,
293,6604,85,
293,6603,83,
293,6602,86,
293,6594,91,
293,6608,80,
293,6601,76,
293,6593,86,
293,6591,72,
293,6595,87,
293,6596,81,
293,6597,77,
293,6598,80,
293,6599,83,
293,6600,77,
293,6592,84,
294,6733,95,
294,6729,89,
294,6730,112,
294,6731,95,
294,6732,91,
294,6734,98,
294,6735,104,
294,6736,98,
294,6739,103,
294,6741,91,
294,6740,99,
294,6728,94,
294,6727,96,
294,6726,100,
294,6725,90,
294,6724,91,
294,6723,80,
294,6722,95,
294,6721,95,
294,6720,104,
294,6719,100,
294,6742,100,
294,6717,106,
294,6755,106,
294,6718,97,
294,6754,111,
294,6716,104,
294,6688,97,
294,6765,106,
294,6764,91,
294,6763,98,
294,6762,99,
294,6761,100,
294,6760,91,
294,6759,94,
294,6758,104,
294,6753,95,
294,6756,100,
294,6743,88,
294,6766,101,
294,6752,102,
294,6751,98,
294,6750,98,
294,6749,114,
294,6748,95,
294,6747,109,
294,6746,109,
294,6745,105,
294,6744,90,
294,6757,90,
294,6675,99,
294,6687,100,
294,6686,95,
294,6685,101,
294,6684,100,
294,6683,106,
294,6682,103,
294,6681,108,
294,6680,106,
294,6679,111,
294,6678,103,
294,6689,98,
294,6676,101,
294,6667,98,
294,6674,100,
294,6673,84,
294,6672,101,
294,6671,105,
294,6670,106,
294,6669,101,
294,6668,101,
294,6666,106,
294,6665,105,
294,6715,100,
294,6690,91,
294,6677,104,
294,6705,100,
294,6712,100,
294,6713,105,
294,6714,104,
294,6710,82,
294,6709,90,
294,6708,91,
294,6706,95,
294,6711,98,
294,6704,101,
294,6703,105,
294,6702,91,
294,6695,108,
294,6691,91,
294,6707,90,
294,6701,95,
294,6694,79,
294,6692,94,
294,6696,105,
294,6697,98,
294,6698,102,
294,6699,96,
294,6700,98,
294,6693,90,
295,6901,34,
295,6898,35,
295,6900,34,
295,6899,30,
295,6897,35,
295,6893,35,
295,6896,36,
295,6894,37,
295,6902,35,
295,6895,33,
295,6903,37,
295,6904,35,
295,6905,34,
295,6906,35,
295,6907,36,
295,6908,33,
295,6909,36,
295,6910,37,
295,6911,36,
295,6913,35,
295,6881,32,
295,6914,35,
295,6915,34,
295,6912,34,
295,6880,38,
295,6869,35,
295,6942,35,
295,6916,37,
295,6871,35,
295,6872,37,
295,6873,33,
295,6874,35,
295,6875,32,
295,6876,36,
295,6877,34,
295,6883,35,
295,6879,32,
295,6892,33,
295,6868,34,
295,6882,34,
295,6870,34,
295,6884,36,
295,6966,37,
295,6886,36,
295,6888,32,
295,6889,33,
295,6890,34,
295,6891,33,
295,6878,35,
295,6957,34,
295,6940,35,
295,6946,37,
295,6947,33,
295,6948,37,
295,6949,35,
295,6950,34,
295,6951,33,
295,6952,31,
295,6953,30,
295,6954,30,
295,6944,34,
295,6956,35,
295,6943,29,
295,6958,31,
295,6959,37,
295,6960,35,
295,6961,35,
295,6962,34,
295,6963,36,
295,6964,36,
295,6965,36,
295,6885,36,
295,6867,36,
295,6955,31,
295,6930,37,
295,6918,37,
295,6919,38,
295,6920,37,
295,6921,33,
295,6922,36,
295,6923,34,
295,6924,35,
295,6925,33,
295,6926,37,
295,6927,39,
295,6945,33,
295,6929,34,
295,6917,36,
295,6931,34,
295,6932,36,
295,6933,35,
295,6934,35,
295,6935,35,
295,6936,37,
295,6937,35,
295,6938,36,
295,6939,33,
295,6941,35,
295,6928,36,
295,6804,35,
295,6815,34,
295,6767,35,
295,6794,36,
295,6795,36,
295,6796,34,
295,6797,36,
295,6798,35,
295,6799,36,
295,6800,35,
295,6801,36,
295,6790,35,
295,6803,35,
295,6789,34,
295,6805,36,
295,6806,35,
295,6807,34,
295,6808,36,
295,6809,36,
295,6810,34,
295,6811,35,
295,6812,37,
295,6813,35,
295,6814,35,
295,6802,37,
295,6778,31,
295,6866,36,
295,6887,33,
295,6768,35,
295,6769,34,
295,6770,37,
295,6771,37,
295,6772,36,
295,6773,34,
295,6774,36,
295,6775,37,
295,6792,38,
295,6777,34,
295,6793,36,
295,6779,35,
295,6780,30,
295,6781,32,
295,6782,36,
295,6783,35,
295,6784,35,
295,6785,37,
295,6786,37,
295,6787,36,
295,6788,34,
295,6776,36,
295,6855,36,
295,6842,35,
295,6843,36,
295,6844,33,
295,6845,38,
295,6846,37,
295,6847,38,
295,6848,33,
295,6849,36,
295,6850,36,
295,6863,36,
295,6841,37,
295,6854,34,
295,6851,35,
295,6856,38,
295,6857,35,
295,6858,35,
295,6859,38,
295,6860,37,
295,6861,37,
295,6862,37,
295,6816,35,
295,6791,36,
295,6864,32,
295,6865,37,
295,6852,34,
295,6825,36,
295,6817,33,
295,6818,34,
295,6853,32,
295,6820,37,
295,6821,32,
295,6822,34,
295,6824,34,
295,6819,34,
295,6826,35,
295,6827,36,
295,6828,35,
295,6829,37,
295,6835,37,
295,6840,34,
295,6839,38,
295,6823,35,
295,6836,31,
295,6838,31,
295,6834,35,
295,6833,35,
295,6832,35,
295,6831,36,
295,6830,36,
295,6837,30,
296,7103,36,
296,7099,33,
296,7102,35,
296,7101,36,
296,7100,33,
296,7098,38,
296,7097,37,
296,7095,34,
296,7094,35,
296,7104,33,
296,7096,34,
296,7105,38,
296,7106,32,
296,7107,35,
296,7108,29,
296,7109,35,
296,7110,30,
296,7111,35,
296,7112,35,
296,7114,30,
296,7115,36,
296,7093,30,
296,7113,34,
296,7081,35,
296,7116,34,
296,7069,35,
296,7071,34,
296,7072,34,
296,7073,33,
296,7074,35,
296,7075,34,
296,7076,34,
296,7077,35,
296,7078,34,
296,7070,35,
296,7080,34,
296,7092,35,
296,7082,36,
296,7083,32,
296,7084,31,
296,7085,34,
296,7086,32,
296,7087,30,
296,7088,35,
296,7089,36,
296,7090,37,
296,7091,35,
296,7079,33,
296,7156,33,
296,7165,33,
296,7145,35,
296,7146,37,
296,7147,38,
296,7148,35,
296,7149,34,
296,7150,34,
296,7151,36,
296,7152,38,
296,7153,35,
296,7143,34,
296,7155,33,
296,7142,36,
296,7157,31,
296,7158,35,
296,7159,32,
296,7160,30,
296,7161,32,
296,7162,29,
296,7163,30,
296,7164,31,
296,7068,33,
296,7166,33,
296,7060,31,
296,7154,35,
296,7130,36,
296,7118,36,
296,7119,35,
296,7120,34,
296,7121,37,
296,7122,34,
296,7123,34,
296,7124,35,
296,7125,34,
296,7126,34,
296,7127,39,
296,7144,35,
296,7129,35,
296,7117,33,
296,7131,35,
296,7132,36,
296,7133,35,
296,7134,35,
296,7135,35,
296,7136,34,
296,7137,36,
296,7138,34,
296,7139,34,
296,7140,35,
296,7141,35,
296,7128,33,
296,7004,36,
296,7015,36,
296,6993,35,
296,6994,32,
296,6995,35,
296,6996,37,
296,6997,36,
296,6998,36,
296,6999,34,
296,7000,35,
296,7001,36,
296,6991,36,
296,7003,32,
296,6990,39,
296,7005,34,
296,7006,37,
296,7007,35,
296,7008,33,
296,7009,34,
296,7010,38,
296,7011,36,
296,7012,32,
296,7013,36,
296,7014,37,
296,7002,34,
296,6979,35,
296,6967,32,
296,6968,35,
296,7062,35,
296,6970,36,
296,7067,33,
296,6972,36,
296,6973,37,
296,6974,35,
296,6975,36,
296,6976,35,
296,6992,37,
296,6978,37,
296,6971,32,
296,6980,36,
296,6981,31,
296,6982,34,
296,6983,32,
296,6984,33,
296,6985,36,
296,6986,30,
296,6987,35,
296,6988,35,
296,6989,34,
296,6977,35,
296,7054,37,
296,7042,33,
296,7043,35,
296,7044,37,
296,7045,35,
296,7046,35,
296,7047,36,
296,7048,34,
296,7049,37,
296,7050,35,
